run,time_us,packet,boundary,delivered_bytes,live_records,first_send_us,delivered_time_us,app_marker,sample_bytes,send_elapsed_us,ack_elapsed_us,interval_us,rtt_us,rate_bytes_per_sec,valid,app_limited
partial-size-error/q4/queued-credit,350010,308,acceptance,369600,43,309000,350010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,350010,308,departure,369600,43,309000,350010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,351010,309,registration,370800,43,309000,351010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,351010,309,acceptance,370800,42,309000,351010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,351010,309,departure,370800,42,309010,351010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,352010,310,registration,372000,42,309000,352010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,352010,310,acceptance,372000,41,309000,352010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,352010,310,departure,372000,41,309020,352010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,353010,311,registration,373200,45,309000,353010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,353010,311,acceptance,373200,44,309000,353010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,353010,311,departure,373200,41,309030,353010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,354010,312,registration,374400,44,313000,354010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,354010,312,acceptance,374400,43,313000,354010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,354010,312,departure,374400,43,313000,354010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,355010,313,registration,375600,43,313000,355010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,355010,313,acceptance,375600,42,313000,355010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,355010,313,departure,375600,42,313010,355010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,356010,314,registration,376800,42,313000,356010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,356010,314,acceptance,376800,41,313000,356010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,356010,314,departure,376800,41,313020,356010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,357010,315,registration,378000,45,313000,357010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,357010,315,acceptance,378000,44,313000,357010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,357010,315,departure,378000,41,313030,357010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,358010,316,registration,379200,44,317000,358010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,358010,316,acceptance,379200,43,317000,358010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,358010,316,departure,379200,43,317000,358010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,359010,317,registration,380400,43,317000,359010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,359010,317,acceptance,380400,42,317000,359010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,359010,317,departure,380400,42,317010,359010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,360010,318,registration,381600,42,317000,360010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,360010,318,acceptance,381600,41,317000,360010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,360010,318,departure,381600,41,317020,360010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,361010,319,registration,382800,45,317000,361010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,361010,319,acceptance,382800,44,317000,361010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,361010,319,departure,382800,41,317030,361010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,362010,320,registration,384000,44,321000,362010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,362010,320,acceptance,384000,43,321000,362010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,362010,320,departure,384000,43,321000,362010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,363010,321,registration,385200,43,321000,363010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,363010,321,acceptance,385200,42,321000,363010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,363010,321,departure,385200,42,321010,363010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,364010,322,registration,386400,42,321000,364010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,364010,322,acceptance,386400,41,321000,364010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,364010,322,departure,386400,41,321020,364010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,365010,323,registration,387600,45,321000,365010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,365010,323,acceptance,387600,44,321000,365010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,365010,323,departure,387600,41,321030,365010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,366010,324,registration,388800,44,325000,366010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,366010,324,acceptance,388800,43,325000,366010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,366010,324,departure,388800,43,325000,366010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,367010,325,registration,390000,43,325000,367010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,367010,325,acceptance,390000,42,325000,367010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,367010,325,departure,390000,42,325010,367010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,368010,326,registration,391200,42,325000,368010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,368010,326,acceptance,391200,41,325000,368010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,368010,326,departure,391200,41,325020,368010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,369010,327,registration,392400,45,325000,369010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,369010,327,acceptance,392400,44,325000,369010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,369010,327,departure,392400,41,325030,369010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,370010,328,registration,393600,44,329000,370010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,370010,328,acceptance,393600,43,329000,370010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,370010,328,departure,393600,43,329000,370010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,371010,329,registration,394800,43,329000,371010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,371010,329,acceptance,394800,42,329000,371010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,371010,329,departure,394800,42,329010,371010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,372010,330,registration,396000,42,329000,372010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,372010,330,acceptance,396000,41,329000,372010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,372010,330,departure,396000,41,329020,372010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,373010,331,registration,397200,45,329000,373010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,373010,331,acceptance,397200,44,329000,373010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,373010,331,departure,397200,41,329030,373010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,374010,332,registration,398400,44,333000,374010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,374010,332,acceptance,398400,43,333000,374010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,374010,332,departure,398400,43,333000,374010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,375010,333,registration,399600,43,333000,375010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,375010,333,acceptance,399600,42,333000,375010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,375010,333,departure,399600,42,333010,375010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,376010,334,registration,400800,42,333000,376010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,376010,334,acceptance,400800,41,333000,376010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,376010,334,departure,400800,41,333020,376010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,377010,335,registration,402000,45,333000,377010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,377010,335,acceptance,402000,44,333000,377010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,377010,335,departure,402000,41,333030,377010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,378010,336,registration,403200,44,337000,378010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,378010,336,acceptance,403200,43,337000,378010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,378010,336,departure,403200,43,337000,378010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,379010,337,registration,404400,43,337000,379010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,379010,337,acceptance,404400,42,337000,379010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,379010,337,departure,404400,42,337010,379010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,380010,338,registration,405600,42,337000,380010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,380010,338,acceptance,405600,41,337000,380010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,380010,338,departure,405600,41,337020,380010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,381010,339,registration,406800,45,337000,381010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,381010,339,acceptance,406800,44,337000,381010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,381010,339,departure,406800,41,337030,381010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,382010,340,registration,408000,44,341000,382010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,382010,340,acceptance,408000,43,341000,382010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,382010,340,departure,408000,43,341000,382010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,383010,341,registration,409200,43,341000,383010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,383010,341,acceptance,409200,42,341000,383010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,383010,341,departure,409200,42,341010,383010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,384010,342,registration,410400,42,341000,384010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,384010,342,acceptance,410400,41,341000,384010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,384010,342,departure,410400,41,341020,384010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,385010,343,registration,411600,45,341000,385010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,385010,343,acceptance,411600,44,341000,385010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,385010,343,departure,411600,41,341030,385010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,386010,344,registration,412800,44,345000,386010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,386010,344,acceptance,412800,43,345000,386010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,386010,344,departure,412800,43,345000,386010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,387010,345,registration,414000,43,345000,387010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,387010,345,acceptance,414000,42,345000,387010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,387010,345,departure,414000,42,345010,387010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,388010,346,registration,415200,42,345000,388010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,388010,346,acceptance,415200,41,345000,388010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,388010,346,departure,415200,41,345020,388010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,389010,347,registration,416400,45,345000,389010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,389010,347,acceptance,416400,44,345000,389010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,389010,347,departure,416400,41,345030,389010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,390010,348,registration,417600,44,349000,390010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,390010,348,acceptance,417600,43,349000,390010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,390010,348,departure,417600,43,349000,390010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,391010,349,registration,418800,43,349000,391010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,391010,349,acceptance,418800,42,349000,391010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,391010,349,departure,418800,42,349010,391010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,392010,350,registration,420000,42,349000,392010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,392010,350,acceptance,420000,41,349000,392010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,392010,350,departure,420000,41,349020,392010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,393010,351,registration,421200,45,349000,393010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,393010,351,acceptance,421200,44,349000,393010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,393010,351,departure,421200,41,349030,393010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,394010,352,registration,422400,44,353000,394010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,394010,352,acceptance,422400,43,353000,394010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,394010,352,departure,422400,43,353000,394010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,395010,353,registration,423600,43,353000,395010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,395010,353,acceptance,423600,42,353000,395010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,395010,353,departure,423600,42,353010,395010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,396010,354,registration,424800,42,353000,396010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,396010,354,acceptance,424800,41,353000,396010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,396010,354,departure,424800,41,353020,396010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,397010,355,registration,426000,45,353000,397010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,397010,355,acceptance,426000,44,353000,397010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,397010,355,departure,426000,41,353030,397010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,398010,356,registration,427200,44,357000,398010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,398010,356,acceptance,427200,43,357000,398010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,398010,356,departure,427200,43,357000,398010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,399010,357,registration,428400,43,357000,399010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,399010,357,acceptance,428400,42,357000,399010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,399010,357,departure,428400,42,357010,399010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,400010,358,registration,429600,42,357000,400010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,400010,358,acceptance,429600,41,357000,400010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,400010,358,departure,429600,41,357020,400010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,401010,359,registration,430800,44,357000,401010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,401010,359,acceptance,430800,44,357000,401010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,401010,359,departure,430800,41,357030,401010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,402010,360,registration,432000,43,361000,402010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,402010,360,acceptance,432000,43,361000,402010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,402010,360,departure,432000,43,361000,402010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,403010,361,registration,433200,42,361000,403010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,403010,361,acceptance,433200,42,361000,403010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,403010,361,departure,433200,42,361010,403010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,404010,362,registration,434400,41,361000,404010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,404010,362,acceptance,434400,41,361000,404010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,404010,362,departure,434400,41,361020,404010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,405010,363,registration,435600,44,361000,405010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,405010,363,acceptance,435600,44,361000,405010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,405010,363,departure,435600,41,361030,405010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,406010,364,registration,436800,43,365000,406010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,406010,364,acceptance,436800,43,365000,406010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,406010,364,departure,436800,43,365000,406010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,407010,365,registration,438000,42,365000,407010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,407010,365,acceptance,438000,42,365000,407010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,407010,365,departure,438000,42,365010,407010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,408010,366,registration,439200,41,365000,408010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,408010,366,acceptance,439200,41,365000,408010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,408010,366,departure,439200,41,365020,408010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,409010,367,registration,440400,44,365000,409010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,409010,367,acceptance,440400,44,365000,409010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,409010,367,departure,440400,41,365030,409010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,410010,368,registration,441600,43,369000,410010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,410010,368,acceptance,441600,43,369000,410010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,410010,368,departure,441600,43,369000,410010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,411010,369,registration,442800,42,369000,411010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,411010,369,acceptance,442800,42,369000,411010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,411010,369,departure,442800,42,369010,411010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,412010,370,registration,444000,41,369000,412010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,412010,370,acceptance,444000,41,369000,412010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,412010,370,departure,444000,41,369020,412010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,413010,371,registration,445200,44,369000,413010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,413010,371,acceptance,445200,44,369000,413010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,413010,371,departure,445200,41,369030,413010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,414010,372,registration,446400,43,373000,414010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,414010,372,acceptance,446400,43,373000,414010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,414010,372,departure,446400,43,373000,414010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,415010,373,registration,447600,42,373000,415010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,415010,373,acceptance,447600,42,373000,415010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,415010,373,departure,447600,42,373010,415010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,416010,374,registration,448800,41,373000,416010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,416010,374,acceptance,448800,41,373000,416010,0,52800,44000,44000,44000,43010,1.2e+06,true,false
partial-size-error/q4/queued-credit,416010,374,departure,448800,41,373020,416010,0,51600,43990,43000,43990,42990,1.1729938622414186e+06,true,false
partial-size-error/q4/queued-credit,417010,375,registration,450000,44,373000,417010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,417010,375,acceptance,450000,44,373000,417010,0,54000,44000,45000,45000,44010,1.2e+06,true,false
partial-size-error/q4/queued-credit,417010,375,departure,450000,41,373030,417010,0,52800,44000,44000,44000,43980,1.2e+06,true,false
partial-size-error/q4/queued-credit,418010,376,registration,451200,43,377000,418010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,418010,376,acceptance,451200,43,377000,418010,0,50400,44000,42000,44000,41010,1.1454545454545454e+06,true,false
partial-size-error/q4/queued-credit,418010,376,departure,451200,43,377000,418010,0,50400,43980,42000,43980,41010,1.145975443383356e+06,true,false
partial-size-error/q4/queued-credit,419010,377,registration,452400,42,377000,419010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,419010,377,acceptance,452400,42,377000,419010,0,51600,44000,43000,44000,42010,1.1727272727272727e+06,true,false
partial-size-error/q4/queued-credit,419010,377,departure,452400,42,377010,419010,0,50400,43980,42000,43980,42000,1.145975443383356e+06,true,false
