scenario,variant,time_ms,state,base_rtt_ms,sample_rtt_ms,min_rtt_ms,probe_cap_bytes,flight_bytes,queue_bytes,deadline_ms,round_boundary_bytes,min_stamp_ms,probe_min_ms,probe_stamp_ms,saved_cap_bytes,round_done,probe_total_ms,event
idle-restart,draft06,14000,ProbeBW,100,400,101,73730,1460,1460,0,0,1000,101,1000,73730,false,0,idle restart;
idle-restart,draft06,14100,ProbeBW,100,400,101,73730,147460,1460,0,0,1000,101,1000,73730,false,0,
idle-restart,draft06,14101,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,idle-entry-suppressed;
idle-restart,draft06,14200,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,14300,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,14400,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,14500,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,14600,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,14700,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,14800,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,14900,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15000,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15100,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15200,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15300,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15400,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15500,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15600,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15700,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15800,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,15900,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16000,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16100,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16200,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16300,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16400,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16500,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16600,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16700,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16800,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,16900,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17000,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17100,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17200,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17300,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17400,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17500,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17600,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17700,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17800,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,17900,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,draft06,18000,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,14101,73730,false,0,
idle-restart,proposal,1000,ProbeBW,100,0,101,73730,584000,584000,0,0,1000,101,1000,73730,false,0,initial
idle-restart,proposal,1100,ProbeBW,100,0,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,proposal,1200,ProbeBW,100,200,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,1300,ProbeBW,100,300,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,1400,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,1500,ProbeBW,100,500,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,1600,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,1700,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,1800,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,1900,ProbeBW,100,400,101,73730,584000,438000,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2000,ProbeBW,100,400,101,73730,582540,436540,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2100,ProbeBW,100,400,101,73730,436540,290540,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2200,ProbeBW,100,400,101,73730,290540,144540,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2300,ProbeBW,100,400,101,73730,144540,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,2900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,3900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,4900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,5900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,6900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,7900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,8900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,9900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,10900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,11900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,12900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13000,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13100,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13200,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13300,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13400,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13500,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13600,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13700,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13800,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,13900,ProbeBW,100,400,101,73730,0,0,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,14000,ProbeBW,100,400,101,73730,1460,1460,0,0,1101,101,1000,73730,false,0,idle restart;
idle-restart,proposal,14100,ProbeBW,100,400,101,73730,147460,1460,0,0,1101,101,1000,73730,false,0,
idle-restart,proposal,14101,ProbeBW,100,101,101,73730,147460,1460,0,0,14101,101,1000,73730,false,0,idle-entry-suppressed;
idle-restart,proposal,14200,ProbeBW,100,101,101,73730,147460,1460,0,0,14200,101,1000,73730,false,0,
idle-restart,proposal,14300,ProbeBW,100,101,101,73730,147460,1460,0,0,14300,101,1000,73730,false,0,
idle-restart,proposal,14400,ProbeBW,100,101,101,73730,147460,1460,0,0,14400,101,1000,73730,false,0,
idle-restart,proposal,14500,ProbeBW,100,101,101,73730,147460,1460,0,0,14500,101,1000,73730,false,0,
idle-restart,proposal,14600,ProbeBW,100,101,101,73730,147460,1460,0,0,14600,101,1000,73730,false,0,
idle-restart,proposal,14700,ProbeBW,100,101,101,73730,147460,1460,0,0,14700,101,1000,73730,false,0,
idle-restart,proposal,14800,ProbeBW,100,101,101,73730,147460,1460,0,0,14800,101,1000,73730,false,0,
idle-restart,proposal,14900,ProbeBW,100,101,101,73730,147460,1460,0,0,14900,101,1000,73730,false,0,
idle-restart,proposal,15000,ProbeBW,100,101,101,73730,147460,1460,0,0,15000,101,1000,73730,false,0,
idle-restart,proposal,15100,ProbeBW,100,101,101,73730,147460,1460,0,0,15100,101,1000,73730,false,0,
idle-restart,proposal,15200,ProbeBW,100,101,101,73730,147460,1460,0,0,15200,101,1000,73730,false,0,
idle-restart,proposal,15300,ProbeBW,100,101,101,73730,147460,1460,0,0,15300,101,1000,73730,false,0,
idle-restart,proposal,15400,ProbeBW,100,101,101,73730,147460,1460,0,0,15400,101,1000,73730,false,0,
idle-restart,proposal,15500,ProbeBW,100,101,101,73730,147460,1460,0,0,15500,101,1000,73730,false,0,
idle-restart,proposal,15600,ProbeBW,100,101,101,73730,147460,1460,0,0,15600,101,1000,73730,false,0,
idle-restart,proposal,15700,ProbeBW,100,101,101,73730,147460,1460,0,0,15700,101,1000,73730,false,0,
idle-restart,proposal,15800,ProbeBW,100,101,101,73730,147460,1460,0,0,15800,101,1000,73730,false,0,
idle-restart,proposal,15900,ProbeBW,100,101,101,73730,147460,1460,0,0,15900,101,1000,73730,false,0,
idle-restart,proposal,16000,ProbeBW,100,101,101,73730,147460,1460,0,0,16000,101,1000,73730,false,0,
idle-restart,proposal,16100,ProbeBW,100,101,101,73730,147460,1460,0,0,16100,101,1000,73730,false,0,
idle-restart,proposal,16200,ProbeBW,100,101,101,73730,147460,1460,0,0,16200,101,1000,73730,false,0,
idle-restart,proposal,16300,ProbeBW,100,101,101,73730,147460,1460,0,0,16300,101,1000,73730,false,0,
idle-restart,proposal,16400,ProbeBW,100,101,101,73730,147460,1460,0,0,16400,101,1000,73730,false,0,
idle-restart,proposal,16500,ProbeBW,100,101,101,73730,147460,1460,0,0,16500,101,1000,73730,false,0,
idle-restart,proposal,16600,ProbeBW,100,101,101,73730,147460,1460,0,0,16600,101,1000,73730,false,0,
idle-restart,proposal,16700,ProbeBW,100,101,101,73730,147460,1460,0,0,16700,101,1000,73730,false,0,
idle-restart,proposal,16800,ProbeBW,100,101,101,73730,147460,1460,0,0,16800,101,1000,73730,false,0,
idle-restart,proposal,16900,ProbeBW,100,101,101,73730,147460,1460,0,0,16900,101,1000,73730,false,0,
idle-restart,proposal,17000,ProbeBW,100,101,101,73730,147460,1460,0,0,17000,101,1000,73730,false,0,
idle-restart,proposal,17100,ProbeBW,100,101,101,73730,147460,1460,0,0,17100,101,1000,73730,false,0,
idle-restart,proposal,17200,ProbeBW,100,101,101,73730,147460,1460,0,0,17200,101,1000,73730,false,0,
idle-restart,proposal,17300,ProbeBW,100,101,101,73730,147460,1460,0,0,17300,101,1000,73730,false,0,
idle-restart,proposal,17400,ProbeBW,100,101,101,73730,147460,1460,0,0,17400,101,1000,73730,false,0,
idle-restart,proposal,17500,ProbeBW,100,101,101,73730,147460,1460,0,0,17500,101,1000,73730,false,0,
idle-restart,proposal,17600,ProbeBW,100,101,101,73730,147460,1460,0,0,17600,101,1000,73730,false,0,
idle-restart,proposal,17700,ProbeBW,100,101,101,73730,147460,1460,0,0,17700,101,1000,73730,false,0,
idle-restart,proposal,17800,ProbeBW,100,101,101,73730,147460,1460,0,0,17800,101,1000,73730,false,0,
idle-restart,proposal,17900,ProbeBW,100,101,101,73730,147460,1460,0,0,17900,101,1000,73730,false,0,
idle-restart,proposal,18000,ProbeBW,100,101,101,73730,147460,1460,0,0,18000,101,1000,73730,false,0,
idle-restart,quiche,1000,ProbeBW,100,0,101,73730,584000,584000,0,0,1000,101,1000,73730,false,0,initial
idle-restart,quiche,1100,ProbeBW,100,0,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,1200,ProbeBW,100,200,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,1300,ProbeBW,100,300,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,1400,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,1500,ProbeBW,100,500,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,1600,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,1700,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,1800,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,1900,ProbeBW,100,400,101,73730,584000,438000,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2000,ProbeBW,100,400,101,73730,582540,436540,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2100,ProbeBW,100,400,101,73730,436540,290540,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2200,ProbeBW,100,400,101,73730,290540,144540,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2300,ProbeBW,100,400,101,73730,144540,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2400,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2500,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2600,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2700,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2800,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,2900,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3000,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3100,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3200,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3300,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3400,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3500,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3600,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3700,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3800,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,3900,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4000,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4100,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4200,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4300,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4400,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4500,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4600,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4700,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4800,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,4900,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,5000,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
idle-restart,quiche,5100,ProbeBW,100,400,101,73730,0,0,0,0,1000,101,1000,73730,false,0,
